idConfiguration,ACK,BIB,BOLD_ACK,BREF,EMAIL,JS_FOOTNOTESIZE,JS_SCRIPTSIZE,JS_STYLE,JS_TINY,LONG_ACK,LONG_AFFILIATION,PARAGRAPH_ACK,PL_FOOTNOTE,VARY_LATEX,bref_size,cserver_size,vspace_bib,nbPages,sizePDF
137,"true","true","true","true","true","false","true","true","false","false","true","false","true","true",1.0,0.9,1.9,5,220
138,"false","true","false","true","true","false","false","true","true","false","true","false","true","true",1.0,0.7,0.9,4,220
139,"true","true","false","true","false","false","false","true","true","true","false","true","true","true",0.7,0.9,0.1,5,224
14,"true","true","false","true","false","false","false","true","true","false","false","true","false","true",0.9,0.7,4.4,4,224
140,"true","true","false","true","false","false","true","true","false","false","true","true","true","true",0.8,0.7,2.6,5,224
141,"true","true","true","true","false","false","true","true","false","true","false","false","false","true",0.8,0.8,4.5,5,216
142,"true","true","true","true","true","false","false","true","true","true","true","false","true","true",0.9,0.7,0.7,4,220
143,"true","true","false","true","false","false","true","true","false","false","true","true","true","true",0.7,0.9,1.8,5,224
144,"false","true","false","true","true","false","true","true","false","false","true","false","true","true",0.8,0.8,4.7,5,220
145,"true","true","false","true","true","false","false","true","true","false","true","true","false","true",1.0,0.7,2.0,4,224
146,"true","true","false","true","true","false","true","true","false","false","true","true","true","true",0.8,0.9,3.2,5,224
147,"true","true","false","true","false","false","true","true","false","true","false","true","true","true",1.0,0.7,2.4,5,224
148,"true","true","true","true","true","false","true","true","false","true","true","false","true","true",0.9,0.9,3.4,5,220
149,"true","true","true","true","false","false","false","true","true","false","true","false","true","true",1.0,0.7,0.1,4,216
15,"false","true","false","true","true","false","false","true","true","false","true","false","false","true",1.0,0.7,2.6,4,220
150,"true","true","true","true","false","false","true","true","false","true","true","false","false","true",0.8,0.7,3.6,4,216
151,"false","true","false","true","false","false","false","true","true","false","true","false","false","true",0.8,0.9,2.2,4,216
152,"false","true","false","true","false","false","false","true","true","false","false","false","true","true",0.9,0.8,4.7,4,216
153,"true","true","false","true","false","false","false","true","true","true","false","true","true","true",0.8,0.9,2.6,5,224
154,"true","true","false","true","false","false","true","true","false","true","false","true","true","true",0.8,0.8,1.0,5,224
155,"true","true","false","true","true","false","false","true","true","true","true","true","false","true",1.0,0.7,4.4,4,224
156,"true","true","true","true","true","false","true","true","false","true","true","false","false","true",0.7,0.8,4.9,5,220
157,"true","true","true","true","false","false","true","true","false","true","false","false","false","true",0.8,0.9,0.9,5,216
158,"true","true","false","true","false","false","true","true","false","true","false","true","true","true",0.9,0.9,3.8,5,224
159,"true","true","false","true","false","false","true","true","false","true","false","true","false","true",0.9,0.9,4.6,5,224
16,"true","true","true","true","false","false","false","true","true","true","false","false","true","true",1.0,0.7,2.5,4,216
160,"true","true","true","true","true","false","false","true","true","false","true","false","false","true",0.9,0.9,1.6,4,216
161,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",1.0,0.8,3.1,4,224
162,"true","true","true","true","false","false","false","true","true","false","false","false","false","true",0.9,0.8,0.7,4,216
163,"true","true","false","true","false","false","false","true","true","false","false","true","true","true",0.7,0.7,2.8,4,224
164,"true","true","false","true","false","false","true","true","false","true","true","true","false","true",0.9,0.8,3.4,5,224
165,"true","true","false","true","false","false","true","true","false","true","true","true","true","true",0.9,0.7,2.2,5,224
166,"false","true","false","true","false","false","true","true","false","false","true","false","true","true",0.9,0.8,4.6,5,216
167,"true","true","false","true","false","false","true","true","false","false","false","true","false","true",1.0,0.7,2.2,5,224
168,"true","true","true","true","false","false","false","true","true","true","false","false","false","true",0.8,0.9,2.1,4,216
169,"true","true","true","true","false","false","false","true","true","false","false","false","false","true",0.9,0.7,3.6,4,216
17,"true","true","false","true","true","false","true","true","false","true","true","true","true","true",0.7,0.9,3.7,5,228
170,"true","true","true","true","true","false","false","true","true","true","true","false","true","true",1.0,0.8,4.8,4,220
171,"true","true","false","true","false","false","false","true","true","false","false","true","true","true",0.7,0.9,2.5,4,224
172,"true","true","true","true","false","false","false","true","true","true","false","false","true","true",0.7,0.9,3.2,4,216
173,"true","true","false","true","false","false","false","true","true","true","true","true","true","true",1.0,0.7,1.0,4,224
174,"true","true","true","true","false","false","false","true","true","false","false","false","true","true",0.9,0.7,2.2,4,216
175,"true","true","true","true","false","false","false","true","true","false","true","false","false","true",0.7,0.7,4.2,4,216
176,"true","true","true","true","false","false","true","true","false","true","false","false","true","true",1.0,0.7,1.0,5,216
177,"true","true","true","true","false","false","false","true","true","false","true","false","true","true",1.0,0.9,3.9,5,216
178,"true","true","true","true","false","false","false","true","true","true","false","false","true","true",0.9,0.7,1.0,4,216
179,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",1.0,0.8,1.8,4,224
18,"true","true","true","true","false","false","true","true","false","false","false","false","false","true",0.9,0.9,4.8,5,216
180,"true","true","true","true","false","false","true","true","false","true","false","false","false","true",0.8,0.9,4.9,5,216
181,"true","true","true","true","false","false","false","true","true","true","false","false","false","true",0.7,0.7,1.4,4,216
182,"false","true","false","true","true","false","true","true","false","false","true","false","false","true",1.0,0.8,4.9,5,216
183,"true","true","true","true","false","false","false","true","true","false","false","false","false","true",1.0,0.7,1.8,4,216
184,"true","true","true","true","false","false","true","true","false","true","true","false","false","true",0.8,0.8,1.9,5,216
185,"true","true","true","true","false","false","false","true","true","false","false","false","false","true",0.9,0.7,2.9,4,216
186,"true","true","true","true","false","false","false","true","true","true","true","false","true","true",0.8,0.7,1.7,4,220
187,"true","true","false","true","true","false","true","true","false","false","true","true","true","true",0.7,0.7,1.1,5,228
188,"true","true","true","true","true","false","true","true","false","true","true","false","false","true",0.8,0.8,3.7,5,220
189,"true","true","false","true","false","false","false","true","true","true","true","true","false","true",0.8,0.9,1.2,4,224
19,"true","true","true","true","false","false","true","true","false","false","true","false","true","true",0.7,0.8,3.4,5,216
190,"true","true","false","true","true","false","true","true","false","true","true","true","false","true",0.7,0.9,0.6,5,224
191,"true","true","true","true","true","false","false","true","true","false","true","false","true","true",1.0,0.9,4.0,5,220
192,"true","true","false","true","false","false","true","true","false","false","true","true","false","true",1.0,0.8,2.5,5,224
193,"true","true","false","true","false","false","true","true","false","true","false","true","true","true",0.9,0.9,3.7,5,224
194,"true","true","false","true","false","false","false","true","true","false","true","true","true","true",0.8,0.7,4.5,4,224
195,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",0.7,0.7,2.8,4,224
196,"true","true","true","true","false","false","true","true","false","false","true","false","true","true",0.9,0.9,0.1,5,216
197,"true","true","true","true","false","false","true","true","false","false","false","false","false","true",0.7,0.7,1.2,4,216
198,"true","true","false","true","false","false","true","true","false","false","true","true","false","true",0.9,0.7,3.9,5,224
199,"true","true","true","true","true","false","false","true","true","true","true","false","true","true",0.7,0.8,0.7,4,220
2,"true","true","true","true","true","false","true","true","false","true","true","false","false","true",1.0,0.9,3.0,5,220
20,"true","true","true","true","false","false","true","true","false","false","false","false","true","true",0.8,0.9,2.9,5,216
200,"true","true","false","true","false","false","false","true","true","false","false","true","true","true",0.9,0.7,0.6,4,224
201,"true","true","false","true","false","false","true","true","false","true","false","true","true","true",0.9,0.9,4.8,5,224
202,"true","true","false","true","false","false","true","true","false","true","true","true","true","true",0.7,0.8,0.2,5,224
203,"true","true","true","true","false","false","false","true","true","true","true","false","false","true",0.9,0.7,1.9,4,216
204,"true","true","false","true","false","false","true","true","false","true","true","true","false","true",0.9,0.8,4.9,5,224
205,"true","true","true","true","false","false","false","true","true","false","true","false","true","true",1.0,0.7,0.6,4,216
206,"true","true","true","true","false","false","false","true","true","false","false","false","true","true",0.9,0.7,2.5,4,216
207,"true","true","false","true","false","false","false","true","true","true","false","true","true","true",1.0,0.7,3.3,4,224
208,"false","true","false","true","false","false","false","true","true","false","false","false","true","true",0.8,0.7,2.4,4,216
209,"false","true","false","true","false","false","false","true","true","false","false","false","true","true",0.9,0.8,3.7,4,216
21,"true","true","true","true","false","false","false","true","true","false","false","false","true","true",1.0,0.8,3.5,4,216
210,"true","true","true","true","true","false","true","true","false","false","true","false","true","true",0.9,0.8,3.9,5,220
211,"true","true","false","true","true","false","false","true","true","true","true","true","true","true",0.7,0.8,0.8,4,228
212,"true","true","true","true","false","false","false","true","true","true","false","false","false","true",0.7,0.8,1.8,4,216
213,"true","true","true","true","false","false","true","true","false","true","false","false","false","true",1.0,0.9,2.2,5,216
214,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",1.0,0.8,2.7,4,216
215,"false","true","false","true","true","false","true","true","false","false","true","false","false","true",0.9,0.8,3.4,5,216
216,"true","true","true","true","true","false","false","true","true","false","true","false","true","true",1.0,0.7,0.9,4,220
217,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",0.9,0.9,4.8,4,216
218,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.8,0.9,3.5,5,216
219,"true","true","true","true","false","false","false","true","true","true","true","false","false","true",0.8,0.8,4.4,4,216
22,"false","true","false","true","true","false","true","true","false","false","true","false","false","true",0.8,0.9,1.5,5,216
220,"true","true","true","true","false","false","true","true","false","true","true","false","true","true",0.8,0.7,0.6,5,216
221,"true","true","true","true","false","false","true","true","false","false","false","false","true","true",0.8,0.9,4.7,5,216
222,"true","true","false","true","false","false","false","true","true","false","false","true","true","true",1.0,0.7,2.3,4,224
223,"true","true","false","true","true","false","true","true","false","true","true","true","false","true",1.0,0.9,3.2,5,224
224,"true","true","false","true","false","false","false","true","true","true","false","true","true","true",1.0,0.7,2.7,4,224
225,"true","true","false","true","false","false","false","true","true","true","false","true","true","true",0.8,0.7,0.9,4,224
226,"true","true","true","true","false","false","false","true","true","true","false","false","false","true",0.8,0.9,3.1,4,216
227,"true","true","false","true","false","false","true","true","false","false","true","true","false","true",0.8,0.7,1.2,5,224
228,"false","true","false","true","false","false","false","true","true","false","true","false","false","true",0.8,0.9,3.9,4,216
229,"true","true","true","true","false","false","false","true","true","false","false","false","true","true",0.9,0.8,4.5,4,216
23,"true","true","true","true","false","false","true","true","false","true","false","false","false","true",1.0,0.7,3.5,5,220
230,"false","true","false","true","true","false","true","true","false","false","true","false","false","true",0.8,0.8,4.8,5,216
231,"true","true","false","true","false","false","false","true","true","false","true","true","true","true",0.8,0.9,1.7,5,224
232,"true","true","false","true","true","false","false","true","true","true","true","true","false","true",1.0,0.7,4.7,4,224
233,"true","true","true","true","false","false","true","true","false","false","false","false","true","true",0.9,0.8,1.2,5,216
234,"true","true","false","true","true","false","false","true","true","true","true","true","false","true",1.0,0.7,2.1,4,224
235,"true","true","false","true","false","false","true","true","false","false","true","true","true","true",0.8,0.7,2.9,5,224
236,"true","true","false","true","false","false","true","true","false","true","true","true","true","true",0.9,0.7,2.6,5,224
237,"true","true","true","true","true","false","true","true","false","true","true","false","false","true",0.9,0.7,3.8,4,216
238,"true","true","true","true","true","false","false","true","true","true","true","false","true","true",0.8,0.7,3.1,4,220
239,"true","true","true","true","false","false","true","true","false","false","false","false","true","true",0.8,0.9,4.7,5,216
24,"true","true","true","true","false","false","false","true","true","false","false","false","false","true",0.9,0.8,0.9,4,216
240,"true","true","false","true","true","false","true","true","false","false","true","true","false","true",0.9,0.9,5.0,5,224
241,"false","true","false","true","false","false","false","true","true","false","true","false","true","true",0.7,0.7,4.7,4,216
242,"false","true","false","true","false","false","true","true","false","false","true","false","true","true",0.9,0.9,3.9,5,216
243,"true","true","false","true","false","false","true","true","false","false","false","true","true","true",0.8,0.7,3.3,5,224
244,"true","true","true","true","false","false","true","true","false","true","false","false","true","true",0.9,0.9,1.9,5,216
245,"false","true","false","true","true","false","true","true","false","false","true","false","false","true",0.8,0.8,4.4,5,216
246,"false","true","false","true","true","false","false","true","true","false","true","false","true","true",0.7,0.7,1.7,4,220
247,"true","true","true","true","false","false","false","true","true","false","false","false","true","true",0.7,0.7,3.5,4,216
248,"true","true","false","true","true","false","true","true","false","true","true","true","true","true",0.9,0.8,1.3,5,228
249,"true","true","true","true","false","false","false","true","true","false","false","false","false","true",0.9,0.7,4.8,4,216
25,"true","true","true","true","true","false","true","true","false","true","true","false","false","true",0.8,0.8,2.8,5,220
250,"true","true","true","true","false","false","true","true","false","true","false","false","true","true",1.0,0.8,3.3,5,216
251,"false","true","false","true","false","false","true","true","false","false","false","false","false","true",0.8,0.7,0.3,4,216
252,"true","true","true","true","false","false","false","true","true","true","true","false","true","true",1.0,0.7,2.1,4,216
253,"true","true","false","true","true","false","false","true","true","true","true","true","false","true",0.9,0.7,2.7,4,224
254,"true","true","true","true","false","false","false","true","true","false","true","false","false","true",0.8,0.9,4.2,4,216
255,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",0.9,0.8,2.1,4,224
256,"true","true","false","true","false","false","false","true","true","true","true","true","false","true",1.0,0.8,3.0,4,224
257,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",0.9,0.9,1.2,4,224
258,"true","true","false","true","true","false","false","true","true","true","true","true","true","true",0.9,0.8,2.7,5,228
259,"true","true","true","true","false","false","true","true","false","false","false","false","false","true",0.8,0.7,3.5,4,216
26,"true","true","true","true","false","false","true","true","false","false","false","false","true","true",0.7,0.8,0.2,5,216
260,"true","true","true","true","false","false","false","true","true","false","false","false","false","true",1.0,0.8,1.9,4,216
261,"true","true","true","true","false","false","false","true","true","false","false","false","false","true",1.0,0.7,3.9,4,216
262,"true","true","true","true","true","false","false","true","true","false","true","false","true","true",0.7,0.7,3.1,4,220
263,"true","true","true","true","false","false","true","true","false","false","false","false","true","true",1.0,0.7,4.3,5,216
264,"true","true","true","true","false","false","true","true","false","true","false","false","true","true",0.9,0.9,1.8,5,216
265,"true","true","true","true","false","false","false","true","true","true","false","false","true","true",0.7,0.7,2.3,4,216
266,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",0.7,0.9,4.9,4,216
267,"false","true","false","true","true","false","true","true","false","false","true","false","false","true",1.0,0.9,4.5,5,216
268,"true","true","false","true","false","false","false","true","true","true","false","true","true","true",0.8,0.8,1.0,4,224
269,"true","true","true","true","true","false","false","true","true","false","true","false","false","true",0.7,0.8,3.0,4,220
27,"true","true","true","true","false","false","false","true","true","false","false","false","true","true",0.8,0.8,3.2,4,216
270,"true","true","true","true","true","false","false","true","true","true","true","false","false","true",1.0,0.9,2.3,4,216
271,"true","true","false","true","true","false","true","true","false","false","true","true","false","true",0.7,0.9,0.2,5,224
272,"true","true","true","true","false","false","true","true","false","false","false","false","false","true",0.7,0.7,2.2,4,216
273,"true","true","true","true","true","false","true","true","false","false","true","false","true","true",0.7,0.8,3.1,5,220
274,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",0.7,0.9,0.8,4,224
275,"true","true","false","true","true","false","false","true","true","false","true","true","true","true",0.7,0.8,3.0,4,224
276,"true","true","false","true","true","false","false","true","true","true","true","true","false","true",0.7,0.8,1.8,4,224
277,"true","true","true","true","false","false","true","true","false","false","false","false","false","true",0.8,0.8,2.1,5,216
278,"true","true","true","true","true","false","false","true","true","true","true","false","true","true",1.0,0.8,4.7,4,220
279,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",0.7,0.7,3.2,4,224
28,"true","true","false","true","false","false","true","true","false","false","false","true","true","true",0.9,0.8,3.2,5,224
280,"true","true","true","true","false","false","false","true","true","false","true","false","true","true",0.7,0.7,2.5,4,216
281,"true","true","true","true","true","false","false","true","true","true","true","false","false","true",0.9,0.8,2.9,4,220
282,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",0.8,0.7,2.7,4,224
283,"true","true","true","true","false","false","false","true","true","false","false","false","true","true",1.0,0.9,3.4,5,216
284,"true","true","false","true","false","false","true","true","false","true","false","true","true","true",0.7,0.8,4.4,5,224
285,"false","true","false","true","false","false","true","true","false","false","false","false","true","true",0.9,0.7,4.9,5,216
286,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",0.9,0.7,1.3,4,224
287,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",0.7,0.9,1.6,4,224
288,"true","true","false","true","false","false","true","true","false","false","false","true","true","true",0.8,0.9,2.7,5,224
289,"true","true","true","true","false","false","false","true","true","true","false","false","true","true",1.0,0.7,3.0,4,216
29,"true","true","true","true","true","false","true","true","false","false","true","false","false","true",0.9,0.8,0.5,5,220
290,"false","true","false","true","false","false","true","true","false","false","true","false","false","true",0.9,0.9,0.8,5,216
291,"true","true","true","true","true","false","true","true","false","false","true","false","false","true",0.9,0.8,2.4,5,220
292,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",0.7,0.7,3.0,4,216
293,"true","true","true","true","false","false","false","true","true","true","true","false","false","true",1.0,0.7,4.2,4,216
294,"true","true","true","true","false","false","false","true","true","true","true","false","true","true",0.9,0.9,2.3,5,216
295,"true","true","true","true","true","false","true","true","false","false","true","false","false","true",0.7,0.7,4.1,4,220
296,"true","true","true","true","false","false","true","true","false","false","false","false","false","true",0.8,0.8,2.9,5,216
297,"true","true","true","true","false","false","false","true","true","false","true","false","true","true",0.7,0.7,1.6,4,216
298,"true","true","false","true","true","false","true","true","false","true","true","true","false","true",0.7,0.8,0.9,5,224
299,"true","true","true","true","true","false","true","true","false","true","true","false","false","true",0.8,0.8,4.1,5,220
3,"true","true","true","true","false","false","false","true","true","false","true","false","true","true",1.0,0.8,4.2,4,216
30,"true","true","true","true","false","false","false","true","true","true","false","false","true","true",0.9,0.7,3.2,4,216
300,"true","true","true","true","false","false","true","true","false","false","false","false","false","true",1.0,0.8,4.2,5,216
301,"true","true","true","true","true","false","false","true","true","false","true","false","false","true",0.9,0.8,1.7,4,216
302,"true","true","true","true","true","false","true","true","false","false","true","false","false","true",1.0,0.8,3.9,5,220
303,"true","true","true","true","false","false","false","true","true","false","false","false","true","true",1.0,0.8,0.3,4,216
304,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",0.9,0.8,1.4,4,216
305,"true","true","true","true","true","false","false","true","true","false","true","false","false","true",0.8,0.9,0.8,4,216
306,"true","true","true","true","true","false","true","true","false","false","true","false","true","true",0.9,0.7,0.5,5,220
307,"false","true","false","true","false","false","false","true","true","false","false","false","false","true",1.0,0.9,3.8,4,216
308,"true","true","true","true","false","false","true","true","false","false","false","false","true","true",0.7,0.7,4.8,5,216
309,"true","true","true","true","true","false","false","true","true","true","true","false","false","true",0.7,0.7,0.5,4,216
31,"false","true","false","true","false","false","true","true","false","false","true","false","true","true",1.0,0.9,1.9,5,216
310,"false","true","false","true","false","false","true","true","false","false","true","false","true","true",0.9,0.9,0.4,5,216
311,"true","true","true","true","true","false","false","true","true","false","true","false","true","true",0.9,0.8,1.5,4,220
312,"true","true","true","true","false","false","true","true","false","true","true","false","false","true",0.7,0.8,3.3,5,216
313,"false","true","false","true","false","false","false","true","true","false","false","false","true","true",0.7,0.7,2.5,4,216
314,"false","true","false","true","true","false","false","true","true","false","true","false","false","true",1.0,0.7,4.5,4,216
315,"true","true","false","true","true","false","false","true","true","false","true","true","true","true",0.9,0.8,4.7,4,224
316,"true","true","true","true","true","false","false","true","true","false","true","false","true","true",0.7,0.8,0.5,4,220
317,"true","true","true","true","false","false","false","true","true","false","false","false","false","true",1.0,0.8,0.8,4,216
318,"false","true","false","true","false","false","false","true","true","false","true","false","false","true",1.0,0.9,1.5,4,216
319,"false","true","false","true","true","false","true","true","false","false","true","false","false","true",1.0,0.9,0.5,5,216
32,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",0.8,0.8,2.7,4,224
320,"true","true","false","true","true","false","true","true","false","true","true","true","false","true",0.7,0.7,1.4,5,224
321,"false","true","false","true","true","false","false","true","true","false","true","false","true","true",1.0,0.8,2.6,4,216
322,"true","true","false","true","false","false","true","true","false","true","false","true","false","true",0.7,0.9,4.5,5,224
323,"true","true","true","true","true","false","true","true","false","false","true","false","true","true",1.0,0.7,0.5,5,220
324,"true","true","true","true","false","false","true","true","false","true","false","false","false","true",0.7,0.8,1.6,5,216
325,"true","true","true","true","true","false","false","true","true","true","true","false","true","true",0.7,0.9,4.9,4,220
326,"true","true","true","true","true","false","true","true","false","false","true","false","true","true",0.8,0.9,4.0,5,220
327,"true","true","true","true","false","false","false","true","true","true","true","false","false","true",0.9,0.9,2.8,4,216
328,"true","true","true","true","true","false","false","true","true","false","true","false","false","true",0.9,0.7,2.5,4,220
329,"true","true","true","true","false","false","false","true","true","false","false","false","false","true",1.0,0.9,2.8,4,216
33,"true","true","true","true","false","false","false","true","true","true","true","false","false","true",0.7,0.9,4.0,4,216
330,"true","true","true","true","false","false","true","true","false","false","false","false","true","true",0.8,0.7,1.7,5,216
331,"true","true","true","true","false","false","false","true","true","true","false","false","false","true",0.7,0.7,5.0,4,216
332,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",0.8,0.9,5.0,4,224
333,"true","true","true","true","false","false","true","true","false","true","false","false","true","true",0.9,0.7,3.1,5,216
334,"true","true","false","true","false","false","true","true","false","false","true","true","false","true",0.8,0.8,1.1,5,224
335,"true","true","false","true","true","false","true","true","false","false","true","true","false","true",0.9,0.8,4.8,5,224
336,"true","true","true","true","false","false","false","true","true","false","false","false","true","true",0.9,0.9,4.3,4,216
337,"true","true","true","true","false","false","true","true","false","true","false","false","true","true",1.0,0.9,1.9,5,216
338,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",1.0,0.7,1.4,4,224
339,"true","true","false","true","false","false","true","true","false","false","false","true","true","true",0.8,0.9,0.3,5,224
34,"true","true","true","true","true","false","true","true","false","true","true","false","false","true",0.9,0.7,5.0,4,216
340,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",0.9,0.8,4.5,4,224
341,"true","true","false","true","false","false","true","true","false","false","true","true","false","true",0.8,0.8,0.4,5,224
342,"true","true","false","true","false","false","false","true","true","false","false","true","false","true",0.9,0.7,3.8,4,224
343,"true","true","false","true","false","false","true","true","false","true","false","true","true","true",1.0,0.7,1.6,5,224
344,"true","true","true","true","false","false","true","true","false","false","true","false","false","true",0.9,0.8,1.5,5,216
345,"false","true","false","true","false","false","false","true","true","false","true","false","true","true",0.8,0.8,4.8,4,216
346,"true","true","true","true","false","false","false","true","true","false","true","false","false","true",0.8,0.7,1.8,4,216
347,"true","true","false","true","false","false","true","true","false","true","false","true","false","true",1.0,0.9,2.9,5,224
348,"true","true","true","true","false","false","false","true","true","true","false","false","true","true",0.9,0.8,2.5,4,216
349,"true","true","false","true","false","false","true","true","false","true","false","true","false","true",1.0,0.9,0.5,5,224
35,"true","true","true","true","false","false","false","true","true","true","false","false","false","true",0.7,0.8,1.2,4,216
350,"true","true","true","true","false","false","false","true","true","false","true","false","true","true",0.9,0.8,1.4,4,216
351,"true","true","true","true","false","false","true","true","false","false","false","false","false","true",0.8,0.7,2.5,4,216
352,"true","true","true","true","false","false","true","true","false","true","true","false","true","true",0.8,0.8,4.3,5,216
353,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",0.7,0.7,1.8,4,224
354,"true","true","false","true","false","false","false","true","true","false","false","true","false","true",1.0,0.8,3.4,4,224
355,"true","true","true","true","false","false","true","true","false","true","true","false","false","true",0.8,0.7,3.9,4,216
356,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",1.0,0.8,2.9,4,224
357,"true","true","true","true","false","false","true","true","false","true","false","false","true","true",0.8,0.9,4.7,5,216
358,"true","true","true","true","false","false","false","true","true","true","true","false","true","true",0.8,0.8,1.6,4,216
359,"true","true","false","true","false","false","false","true","true","true","false","true","false","true",1.0,0.7,1.8,4,224
36,"true","true","true","true","false","false","true","true","false","true","true","false","true","true",0.8,0.7,4.9,5,216
360,"true","true","true","true","false","false","true","true","false","false","false","false","false","true",0.7,0.7,1.3,4,216
